Date & time,Operational demand (original),Operational demand (adjusted),Hydropower,Biomass,Solar photovoltaics,Wind,StormPower,PHES-power,Energy deficit,Energy spillage,PHES-Charge,PHES-Storage,StormPowerLoss,StormDeficit,StormStorage,StormPHES-power,StormPHES-Charge,StormSpillage,FNQ-QLD,NSW-QLD,NSW-SA,NSW-VIC,NT-SA,SA-WA,TAS-VIC
Mon -22 May 2028 03:30,8283.0,8283.0,2294.0,58.0,0.0,4368.0,4354.0,1564.0,0.0,0.0,-0.0,696334.0,13.0,0.0,696334.0,1564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 May 2028 04:00,8773.0,8773.0,2294.0,58.0,0.0,4368.0,4354.0,2054.0,0.0,0.0,-0.0,695307.0,13.0,0.0,695307.0,2054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 May 2028 04:30,9240.0,9240.0,2294.0,58.0,0.0,6077.0,6065.0,811.0,0.0,0.0,-0.0,694901.0,12.0,0.0,694901.0,811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 May 2028 05:00,9860.0,9860.0,2294.0,58.0,0.0,6077.0,6065.0,1431.0,0.0,0.0,-0.0,694186.0,12.0,0.0,694186.0,1431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 May 2028 05:30,10459.0,10459.0,2294.0,58.0,0.0,8639.0,8625.0,0.0,0.0,0.0,-532.0,694398.0,14.0,0.0,694398.0,0.0,-532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 May 2028 06:00,11598.0,11598.0,2294.0,58.0,0.0,8639.0,8625.0,607.0,0.0,0.0,-0.0,694095.0,14.0,0.0,694095.0,607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 May 2028 06:30,13032.0,13032.0,2294.0,58.0,66.0,10259.0,10253.0,354.0,0.0,0.0,-0.0,693918.0,6.0,0.0,693918.0,354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 May 2028 07:00,14085.0,14085.0,2294.0,58.0,66.0,10259.0,10253.0,1408.0,0.0,0.0,-0.0,693214.0,6.0,0.0,693214.0,1408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 May 2028 07:30,15528.0,15528.0,2294.0,58.0,2815.0,15227.0,15225.0,0.0,0.0,0.0,-4865.0,695160.0,2.0,0.0,695160.0,0.0,-4865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 May 2028 08:00,15359.0,15359.0,2294.0,58.0,2815.0,15227.0,15225.0,0.0,0.0,0.0,-5034.0,697174.0,2.0,0.0,697174.0,0.0,-5034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 May 2028 08:30,15278.0,15278.0,2294.0,58.0,8523.0,16296.0,16292.0,0.0,0.0,0.0,-11893.0,701931.0,4.0,0.0,701931.0,0.0,-11893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 May 2028 09:00,13679.0,13679.0,2294.0,58.0,8523.0,16296.0,16292.0,0.0,0.0,-3983.0,-9509.0,705735.0,4.0,0.0,705735.0,0.0,-9509.0,-3983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 May 2028 09:30,12842.0,12842.0,0.0,0.0,10488.0,17176.0,17173.0,0.0,0.0,-14822.0,-0.0,705735.0,3.0,0.0,705735.0,0.0,-0.0,-14822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 May 2028 10:00,12546.0,12546.0,0.0,0.0,10488.0,17176.0,17173.0,0.0,0.0,-15118.0,-0.0,705735.0,3.0,0.0,705735.0,0.0,-0.0,-15118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 May 2028 10:30,12050.0,12050.0,0.0,0.0,7851.0,17306.0,17305.0,0.0,0.0,-13107.0,-0.0,705735.0,1.0,0.0,705735.0,0.0,-0.0,-13107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 May 2028 11:00,12375.0,12375.0,0.0,0.0,7851.0,17306.0,17305.0,0.0,0.0,-12782.0,-0.0,705735.0,1.0,0.0,705735.0,0.0,-0.0,-12782.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 May 2028 11:30,12065.0,12065.0,0.0,0.0,8147.0,16560.0,16560.0,0.0,0.0,-12642.0,-0.0,705735.0,1.0,0.0,705735.0,0.0,-0.0,-12642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 May 2028 12:00,12436.0,12436.0,0.0,0.0,8147.0,16560.0,16560.0,0.0,0.0,-12271.0,-0.0,705735.0,1.0,0.0,705735.0,0.0,-0.0,-12271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 May 2028 12:30,12136.0,12136.0,1731.0,0.0,7013.0,13388.0,13387.0,0.0,0.0,-9997.0,-0.0,705735.0,2.0,0.0,705735.0,0.0,-0.0,-9997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 May 2028 13:00,12356.0,12356.0,1862.0,0.0,7013.0,13388.0,13387.0,0.0,0.0,-9907.0,-0.0,705735.0,2.0,0.0,705735.0,0.0,-0.0,-9907.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 May 2028 13:30,12140.0,12140.0,2294.0,58.0,5517.0,12544.0,12540.0,0.0,0.0,-8272.0,-0.0,705735.0,3.0,0.0,705735.0,0.0,-0.0,-8272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 May 2028 14:00,12995.0,12995.0,2294.0,58.0,5517.0,3951.0,3949.0,1175.0,0.0,0.0,-0.0,705147.0,2.0,0.0,705147.0,1175.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 May 2028 14:30,13161.0,13161.0,2294.0,58.0,3295.0,3116.0,3116.0,4398.0,0.0,0.0,-0.0,702948.0,1.0,0.0,702948.0,4398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 May 2028 15:00,13990.0,13990.0,2294.0,58.0,3295.0,3116.0,3116.0,5226.0,0.0,0.0,-0.0,700335.0,1.0,0.0,700335.0,5226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 May 2028 15:30,14472.0,14472.0,2294.0,58.0,707.0,2675.0,2674.0,8738.0,0.0,0.0,-0.0,695966.0,1.0,0.0,695966.0,8738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 May 2028 16:00,14825.0,14825.0,2294.0,58.0,707.0,2675.0,2674.0,9091.0,0.0,0.0,-0.0,691421.0,1.0,0.0,691421.0,9091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 May 2028 16:30,14685.0,14685.0,2294.0,58.0,0.0,1867.0,1866.0,10466.0,0.0,0.0,-0.0,686188.0,1.0,0.0,686188.0,10466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 May 2028 17:00,15628.0,15628.0,2294.0,58.0,0.0,1867.0,1866.0,11409.0,0.0,0.0,-0.0,680484.0,1.0,0.0,680484.0,11409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 May 2028 17:30,15668.0,15668.0,2294.0,58.0,0.0,2369.0,2363.0,10947.0,0.0,0.0,-0.0,675010.0,5.0,0.0,675010.0,10947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 May 2028 18:00,14983.0,14983.0,2294.0,58.0,0.0,2369.0,2363.0,10262.0,0.0,0.0,-0.0,669879.0,5.0,0.0,669879.0,10262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 May 2028 18:30,13684.0,13684.0,2294.0,58.0,0.0,3242.0,3240.0,8090.0,0.0,0.0,-0.0,665834.0,2.0,0.0,665834.0,8090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 May 2028 19:00,12847.0,12847.0,2294.0,58.0,0.0,3242.0,3240.0,7253.0,0.0,0.0,-0.0,662207.0,2.0,0.0,662207.0,7253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 May 2028 19:30,11889.0,11889.0,2294.0,58.0,0.0,3481.0,3477.0,6055.0,0.0,0.0,-0.0,659179.0,4.0,0.0,659179.0,6055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 May 2028 20:00,11235.0,11235.0,2294.0,58.0,0.0,3481.0,3477.0,5402.0,0.0,0.0,-0.0,656479.0,4.0,0.0,656479.0,5402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 May 2028 20:30,10972.0,10972.0,2294.0,58.0,0.0,4642.0,4637.0,3977.0,0.0,0.0,-0.0,654490.0,6.0,0.0,654490.0,3977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 May 2028 21:00,10805.0,10805.0,2294.0,58.0,0.0,4642.0,4637.0,3811.0,0.0,0.0,-0.0,652585.0,6.0,0.0,652585.0,3811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 May 2028 21:30,10417.0,10417.0,2294.0,58.0,0.0,5118.0,5105.0,2947.0,0.0,0.0,-0.0,651111.0,13.0,0.0,651111.0,2947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 May 2028 22:00,10136.0,10136.0,2294.0,58.0,0.0,5118.0,5105.0,2666.0,0.0,0.0,-0.0,649778.0,13.0,0.0,649778.0,2666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 May 2028 22:30,9850.0,9850.0,2294.0,58.0,0.0,4595.0,4577.0,2903.0,0.0,0.0,-0.0,648326.0,18.0,0.0,648326.0,2903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 May 2028 23:00,10411.0,10411.0,2294.0,58.0,0.0,4595.0,4577.0,3465.0,0.0,0.0,-0.0,646594.0,18.0,0.0,646594.0,3465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 May 2028 23:30,10551.0,10551.0,2294.0,58.0,0.0,5316.0,5306.0,2884.0,0.0,0.0,-0.0,645152.0,10.0,0.0,645152.0,2884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 May 2028 00:00,10234.0,10234.0,2294.0,58.0,0.0,22712.0,22608.0,0.0,0.0,0.0,-14829.0,651084.0,104.0,0.0,651084.0,0.0,-14829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 May 2028 00:30,9958.0,9958.0,2294.0,58.0,0.0,21521.0,21450.0,0.0,0.0,0.0,-13915.0,656650.0,71.0,0.0,656650.0,0.0,-13915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 May 2028 01:00,9827.0,9827.0,2294.0,58.0,0.0,21521.0,21450.0,0.0,0.0,0.0,-14046.0,662268.0,71.0,0.0,662268.0,0.0,-14046.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 May 2028 01:30,9762.0,9762.0,2294.0,58.0,0.0,22376.0,22281.0,0.0,0.0,0.0,-14966.0,668254.0,95.0,0.0,668254.0,0.0,-14966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 May 2028 02:00,9704.0,9704.0,2294.0,58.0,0.0,22376.0,22281.0,0.0,0.0,0.0,-15023.0,674264.0,95.0,0.0,674264.0,0.0,-15023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 May 2028 02:30,9614.0,9614.0,1988.0,0.0,0.0,22746.0,22641.0,0.0,0.0,0.0,-15120.0,680312.0,105.0,0.0,680312.0,0.0,-15120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 May 2028 03:00,9746.0,9746.0,2120.0,0.0,0.0,22746.0,22641.0,0.0,0.0,0.0,-15120.0,686360.0,105.0,0.0,686360.0,0.0,-15120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 May 2028 03:30,9766.0,9766.0,1928.0,0.0,0.0,22952.0,22842.0,0.0,0.0,0.0,-15114.0,692405.0,110.0,0.0,692405.0,0.0,-15114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 May 2028 04:00,10095.0,10095.0,2257.0,0.0,0.0,22952.0,22842.0,0.0,0.0,0.0,-15114.0,698451.0,110.0,0.0,698451.0,0.0,-15114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 May 2028 04:30,10557.0,10557.0,2294.0,18.0,0.0,23348.0,23226.0,0.0,0.0,0.0,-15103.0,704493.0,122.0,0.0,704493.0,0.0,-15103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 May 2028 05:00,11159.0,11159.0,0.0,0.0,0.0,23348.0,23226.0,0.0,0.0,-9083.0,-3106.0,705735.0,122.0,0.0,705735.0,0.0,-3106.0,-9083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 May 2028 05:30,11709.0,11709.0,0.0,0.0,0.0,23650.0,23520.0,0.0,0.0,-11941.0,-0.0,705735.0,130.0,0.0,705735.0,0.0,-0.0,-11941.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 May 2028 06:00,12661.0,12661.0,0.0,0.0,0.0,23650.0,23520.0,0.0,0.0,-10990.0,-0.0,705735.0,130.0,0.0,705735.0,0.0,-0.0,-10990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 May 2028 06:30,14028.0,14028.0,0.0,0.0,0.0,23344.0,23223.0,0.0,0.0,-9316.0,-0.0,705735.0,122.0,0.0,705735.0,0.0,-0.0,-9316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 May 2028 07:00,14821.0,14821.0,14.0,0.0,0.0,23344.0,23223.0,0.0,0.0,-8538.0,-0.0,705735.0,122.0,0.0,705735.0,0.0,-0.0,-8538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 May 2028 07:30,16391.0,16391.0,1199.0,0.0,829.0,23085.0,22969.0,0.0,0.0,-8722.0,-0.0,705735.0,116.0,0.0,705735.0,0.0,-0.0,-8722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 May 2028 08:00,16182.0,16182.0,1088.0,0.0,829.0,23085.0,22969.0,0.0,0.0,-8820.0,-0.0,705735.0,116.0,0.0,705735.0,0.0,-0.0,-8820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 May 2028 08:30,16162.0,16162.0,144.0,0.0,3224.0,21706.0,21593.0,0.0,0.0,-8913.0,-0.0,705735.0,113.0,0.0,705735.0,0.0,-0.0,-8913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 May 2028 09:00,14143.0,14143.0,0.0,0.0,3224.0,21706.0,21593.0,0.0,0.0,-10787.0,-0.0,705735.0,113.0,0.0,705735.0,0.0,-0.0,-10787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 May 2028 09:30,13453.0,13453.0,0.0,0.0,7348.0,18538.0,18458.0,0.0,0.0,-12433.0,-0.0,705735.0,80.0,0.0,705735.0,0.0,-0.0,-12433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 May 2028 10:00,12989.0,12989.0,0.0,0.0,7348.0,18538.0,18458.0,0.0,0.0,-12897.0,-0.0,705735.0,80.0,0.0,705735.0,0.0,-0.0,-12897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 May 2028 10:30,12456.0,12456.0,1254.0,0.0,6079.0,14097.0,14047.0,0.0,0.0,-8974.0,-0.0,705735.0,50.0,0.0,705735.0,0.0,-0.0,-8974.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 May 2028 11:00,12641.0,12641.0,1298.0,0.0,6079.0,14097.0,14047.0,0.0,0.0,-8833.0,-0.0,705735.0,50.0,0.0,705735.0,0.0,-0.0,-8833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 May 2028 11:30,12326.0,12326.0,0.0,0.0,14030.0,12543.0,12442.0,0.0,0.0,-14248.0,-0.0,705735.0,101.0,0.0,705735.0,0.0,-0.0,-14248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 May 2028 12:00,12618.0,12618.0,0.0,0.0,14030.0,12543.0,12442.0,0.0,0.0,-13956.0,-0.0,705735.0,101.0,0.0,705735.0,0.0,-0.0,-13956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 May 2028 12:30,12300.0,12300.0,0.0,0.0,12634.0,13815.0,13658.0,0.0,0.0,-14149.0,-0.0,705735.0,157.0,0.0,705735.0,0.0,-0.0,-14149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 May 2028 13:00,12462.0,12462.0,0.0,0.0,12634.0,13815.0,13658.0,0.0,0.0,-13987.0,-0.0,705735.0,157.0,0.0,705735.0,0.0,-0.0,-13987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 May 2028 13:30,12142.0,12142.0,2294.0,58.0,984.0,16335.0,16168.0,0.0,0.0,-7529.0,-0.0,705735.0,167.0,0.0,705735.0,0.0,-0.0,-7529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 May 2028 14:00,12883.0,12883.0,2294.0,58.0,984.0,12544.0,12540.0,0.0,0.0,-2996.0,-0.0,705735.0,3.0,0.0,705735.0,0.0,-0.0,-2996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 May 2028 14:30,13167.0,13167.0,2294.0,58.0,1451.0,11421.0,11419.0,0.0,0.0,-2057.0,-0.0,705735.0,3.0,0.0,705735.0,0.0,-0.0,-2057.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 May 2028 15:00,13891.0,13891.0,2294.0,58.0,1451.0,11421.0,11419.0,0.0,0.0,-1334.0,-0.0,705735.0,3.0,0.0,705735.0,0.0,-0.0,-1334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 May 2028 15:30,14479.0,14479.0,2294.0,58.0,249.0,16316.0,16310.0,0.0,0.0,-4438.0,-0.0,705735.0,5.0,0.0,705735.0,0.0,-0.0,-4438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 May 2028 16:00,14821.0,14821.0,2294.0,58.0,249.0,16316.0,16310.0,0.0,0.0,-4096.0,-0.0,705735.0,5.0,0.0,705735.0,0.0,-0.0,-4096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 May 2028 16:30,14717.0,14717.0,2294.0,58.0,0.0,17939.0,17932.0,0.0,0.0,-5575.0,-0.0,705735.0,8.0,0.0,705735.0,0.0,-0.0,-5575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 May 2028 17:00,15207.0,15207.0,2294.0,58.0,0.0,17939.0,17932.0,0.0,0.0,-5085.0,-0.0,705735.0,8.0,0.0,705735.0,0.0,-0.0,-5085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 May 2028 17:30,15210.0,15210.0,2294.0,58.0,0.0,20241.0,20205.0,0.0,0.0,-7382.0,-0.0,705735.0,36.0,0.0,705735.0,0.0,-0.0,-7382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 May 2028 18:00,14746.0,14746.0,2294.0,58.0,0.0,20241.0,20205.0,0.0,0.0,-7847.0,-0.0,705735.0,36.0,0.0,705735.0,0.0,-0.0,-7847.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 May 2028 18:30,13496.0,13496.0,2219.0,0.0,0.0,21481.0,21411.0,0.0,0.0,-10204.0,-0.0,705735.0,70.0,0.0,705735.0,0.0,-0.0,-10204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 May 2028 19:00,12543.0,12543.0,1385.0,0.0,0.0,21481.0,21411.0,0.0,0.0,-10324.0,-0.0,705735.0,70.0,0.0,705735.0,0.0,-0.0,-10324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 May 2028 19:30,11627.0,11627.0,0.0,0.0,0.0,22356.0,22262.0,0.0,0.0,-10730.0,-0.0,705735.0,94.0,0.0,705735.0,0.0,-0.0,-10730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 May 2028 20:00,10899.0,10899.0,0.0,0.0,0.0,22356.0,22262.0,0.0,0.0,-11457.0,-0.0,705735.0,94.0,0.0,705735.0,0.0,-0.0,-11457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 May 2028 20:30,10647.0,10647.0,0.0,0.0,0.0,22501.0,22403.0,0.0,0.0,-11854.0,-0.0,705735.0,98.0,0.0,705735.0,0.0,-0.0,-11854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 May 2028 21:00,10429.0,10429.0,0.0,0.0,0.0,22501.0,22403.0,0.0,0.0,-12072.0,-0.0,705735.0,98.0,0.0,705735.0,0.0,-0.0,-12072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 May 2028 21:30,10034.0,10034.0,0.0,0.0,0.0,23353.0,23231.0,0.0,0.0,-13319.0,-0.0,705735.0,122.0,0.0,705735.0,0.0,-0.0,-13319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 May 2028 22:00,9790.0,9790.0,0.0,0.0,0.0,23353.0,23231.0,0.0,0.0,-13562.0,-0.0,705735.0,122.0,0.0,705735.0,0.0,-0.0,-13562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 May 2028 22:30,9424.0,9424.0,0.0,0.0,0.0,23063.0,22950.0,0.0,0.0,-13639.0,-0.0,705735.0,114.0,0.0,705735.0,0.0,-0.0,-13639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 May 2028 23:00,9444.0,9444.0,0.0,0.0,0.0,23063.0,22950.0,0.0,0.0,-13619.0,-0.0,705735.0,114.0,0.0,705735.0,0.0,-0.0,-13619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 May 2028 23:30,9577.0,9577.0,0.0,0.0,0.0,22712.0,22608.0,0.0,0.0,-13134.0,-0.0,705735.0,104.0,0.0,705735.0,0.0,-0.0,-13134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wed -24 May 2028 00:00,8461.0,8461.0,1856.0,0.0,0.0,18945.0,18778.0,0.0,0.0,-12340.0,-0.0,705735.0,167.0,0.0,705735.0,0.0,-0.0,-12340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wed -24 May 2028 00:30,8161.0,8161.0,0.0,0.0,0.0,21288.0,21120.0,0.0,0.0,-13128.0,-0.0,705735.0,168.0,0.0,705735.0,0.0,-0.0,-13128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wed -24 May 2028 01:00,7870.0,7870.0,0.0,0.0,0.0,21288.0,21120.0,0.0,0.0,-13419.0,-0.0,705735.0,168.0,0.0,705735.0,0.0,-0.0,-13419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
