Date & time,Operational demand (original),Operational demand (adjusted),Hydropower,Biomass,Solar photovoltaics,Wind,eventPower,PHES-power,Energy deficit,Energy spillage,PHES-Charge,PHES-Storage,eventPowerLoss,eventDeficit,eventStorage,eventPHES-power,eventPHES-Charge,eventSpillage,FNQ-QLD,NSW-QLD,NSW-SA,NSW-VIC,NT-SA,SA-WA,TAS-VIC
Mon -17 Feb 2020 15:30,17576.0,17576.0,0.0,0.0,16507.0,13407.0,10319.0,0.0,0.0,-12338.0,-0.0,436253.0,3088.0,0.0,3700.0,0.0,-9250.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -17 Feb 2020 16:00,18147.0,18147.0,0.0,0.0,16507.0,13407.0,10319.0,0.0,0.0,-11767.0,-0.0,436253.0,3088.0,0.0,3472.0,0.0,-8679.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -17 Feb 2020 16:30,17892.0,17892.0,0.0,0.0,12421.0,13200.0,9912.0,0.0,0.0,-7730.0,-0.0,436253.0,3288.0,0.0,1777.0,0.0,-4442.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -17 Feb 2020 17:00,16958.0,16958.0,0.0,0.0,12421.0,13200.0,9912.0,0.0,0.0,-8663.0,-0.0,436253.0,3288.0,0.0,2150.0,0.0,-5375.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -17 Feb 2020 17:30,15555.0,15555.0,0.0,0.0,3609.0,13148.0,9819.0,0.0,0.0,-1203.0,-0.0,436253.0,3329.0,2126.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -17 Feb 2020 18:00,14433.0,14433.0,0.0,0.0,3609.0,13148.0,9819.0,0.0,0.0,-2325.0,-0.0,436253.0,3329.0,1004.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -17 Feb 2020 18:30,13403.0,13403.0,0.0,0.0,0.0,12293.0,9361.0,1110.0,0.0,0.0,-0.0,435697.0,2931.0,4042.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -17 Feb 2020 19:00,12847.0,12847.0,0.0,0.0,0.0,12293.0,9361.0,555.0,0.0,0.0,-0.0,435420.0,2931.0,3486.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -17 Feb 2020 19:30,12551.0,12551.0,0.0,0.0,0.0,12704.0,9904.0,0.0,0.0,0.0,-153.0,435481.0,2800.0,2647.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -17 Feb 2020 20:00,12083.0,12083.0,0.0,0.0,0.0,12704.0,9904.0,0.0,0.0,0.0,-621.0,435730.0,2800.0,2179.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -17 Feb 2020 20:30,11583.0,11583.0,0.0,0.0,0.0,14102.0,10974.0,0.0,0.0,-1212.0,-1307.0,436253.0,3128.0,609.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -17 Feb 2020 21:00,11164.0,11164.0,0.0,0.0,0.0,14102.0,10974.0,0.0,0.0,-2938.0,-0.0,436253.0,3128.0,191.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -17 Feb 2020 21:30,10708.0,10708.0,0.0,0.0,0.0,15431.0,11853.0,0.0,0.0,-4722.0,-0.0,436253.0,3578.0,0.0,458.0,0.0,-1145.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -17 Feb 2020 22:00,10434.0,10434.0,0.0,0.0,0.0,15431.0,11853.0,0.0,0.0,-4997.0,-0.0,436253.0,3578.0,0.0,568.0,0.0,-1419.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -17 Feb 2020 22:30,10087.0,10087.0,0.0,0.0,0.0,16059.0,12419.0,0.0,0.0,-5971.0,-0.0,436253.0,3639.0,0.0,933.0,0.0,-2332.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -17 Feb 2020 23:00,9779.0,9779.0,0.0,0.0,0.0,16059.0,12419.0,0.0,0.0,-6280.0,-0.0,436253.0,3639.0,0.0,1056.0,0.0,-2641.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -17 Feb 2020 23:30,9540.0,9540.0,0.0,0.0,0.0,16057.0,12283.0,0.0,0.0,-6518.0,-0.0,436253.0,3775.0,0.0,1097.0,0.0,-2743.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -18 Feb 2020 00:00,9243.0,9243.0,0.0,0.0,0.0,11159.0,10517.0,0.0,0.0,-1916.0,-0.0,436253.0,642.0,0.0,510.0,0.0,-1274.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -18 Feb 2020 00:30,9041.0,9041.0,0.0,0.0,0.0,10732.0,10088.0,0.0,0.0,-1691.0,-0.0,436253.0,644.0,0.0,418.0,0.0,-1046.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -18 Feb 2020 01:00,8737.0,8737.0,0.0,0.0,0.0,10732.0,10088.0,0.0,0.0,-1995.0,-0.0,436253.0,644.0,0.0,540.0,0.0,-1350.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -18 Feb 2020 01:30,8501.0,8501.0,0.0,0.0,0.0,9668.0,9383.0,0.0,0.0,-1167.0,-0.0,436253.0,286.0,0.0,353.0,0.0,-882.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -18 Feb 2020 02:00,8414.0,8414.0,0.0,0.0,0.0,9668.0,9383.0,0.0,0.0,-1254.0,-0.0,436253.0,286.0,0.0,387.0,0.0,-969.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -18 Feb 2020 02:30,8390.0,8390.0,0.0,0.0,0.0,8583.0,8240.0,0.0,0.0,-193.0,-0.0,436253.0,344.0,151.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -18 Feb 2020 03:00,8593.0,8593.0,0.0,0.0,0.0,8583.0,8240.0,10.0,0.0,0.0,-0.0,436248.0,344.0,354.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -18 Feb 2020 03:30,9167.0,9167.0,0.0,0.0,0.0,8779.0,8354.0,389.0,0.0,0.0,-0.0,436053.0,424.0,813.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -18 Feb 2020 04:00,9896.0,9896.0,0.0,0.0,0.0,8779.0,8354.0,1117.0,0.0,0.0,-0.0,435495.0,424.0,1542.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -18 Feb 2020 04:30,10995.0,10995.0,0.0,0.0,0.0,9301.0,9050.0,1693.0,0.0,0.0,-0.0,434648.0,251.0,1944.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -18 Feb 2020 05:00,12261.0,12261.0,0.0,0.0,0.0,9301.0,9050.0,2960.0,0.0,0.0,-0.0,433168.0,251.0,3211.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -18 Feb 2020 05:30,13844.0,13844.0,0.0,0.0,6759.0,8702.0,8611.0,0.0,0.0,0.0,-1616.0,433815.0,91.0,0.0,610.0,0.0,-1526.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -18 Feb 2020 06:00,15074.0,15074.0,0.0,0.0,6759.0,8702.0,8611.0,0.0,0.0,0.0,-386.0,433969.0,91.0,0.0,118.0,0.0,-296.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -18 Feb 2020 06:30,16908.0,16908.0,0.0,0.0,16809.0,8641.0,8596.0,0.0,0.0,-2832.0,-5709.0,436253.0,45.0,0.0,3399.0,0.0,-8496.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -18 Feb 2020 07:00,17802.0,17802.0,0.0,0.0,16809.0,8641.0,8596.0,0.0,0.0,-7648.0,-0.0,436253.0,45.0,0.0,3041.0,0.0,-7603.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -18 Feb 2020 07:30,17808.0,17808.0,0.0,0.0,21566.0,6690.0,6658.0,0.0,0.0,-10448.0,-0.0,436253.0,32.0,0.0,4166.0,0.0,-10416.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -18 Feb 2020 08:00,16625.0,16625.0,0.0,0.0,21566.0,6690.0,6658.0,0.0,0.0,-11630.0,-0.0,436253.0,32.0,0.0,4639.0,0.0,-11599.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -18 Feb 2020 08:30,15848.0,15848.0,0.0,0.0,20227.0,4819.0,4763.0,0.0,0.0,-9199.0,-0.0,436253.0,56.0,0.0,3657.0,0.0,-9142.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -18 Feb 2020 09:00,15619.0,15619.0,0.0,0.0,20227.0,4819.0,4763.0,0.0,0.0,-9427.0,-0.0,436253.0,56.0,0.0,3748.0,0.0,-9371.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -18 Feb 2020 09:30,15031.0,15031.0,0.0,0.0,21434.0,3369.0,3288.0,0.0,0.0,-9772.0,-0.0,436253.0,81.0,0.0,3876.0,0.0,-9691.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -18 Feb 2020 10:00,15312.0,15312.0,0.0,0.0,21434.0,3369.0,3288.0,0.0,0.0,-9491.0,-0.0,436253.0,81.0,0.0,3764.0,0.0,-9410.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -18 Feb 2020 10:30,14865.0,14865.0,0.0,0.0,19222.0,3037.0,3037.0,0.0,0.0,-7394.0,-0.0,436253.0,0.0,0.0,2958.0,0.0,-7394.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -18 Feb 2020 11:00,15178.0,15178.0,0.0,0.0,19222.0,3037.0,3037.0,0.0,0.0,-7081.0,-0.0,436253.0,0.0,0.0,2832.0,0.0,-7081.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -18 Feb 2020 11:30,14823.0,14823.0,0.0,0.0,23808.0,3609.0,3600.0,0.0,0.0,-12594.0,-0.0,436253.0,10.0,0.0,5034.0,0.0,-12584.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -18 Feb 2020 12:00,15055.0,15055.0,0.0,0.0,23808.0,3609.0,3600.0,0.0,0.0,-12362.0,-0.0,436253.0,10.0,0.0,4941.0,0.0,-12352.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -18 Feb 2020 12:30,14797.0,14797.0,0.0,0.0,23645.0,4102.0,4045.0,0.0,0.0,-12950.0,-0.0,436253.0,57.0,0.0,5157.0,0.0,-12893.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -18 Feb 2020 13:00,15673.0,15673.0,0.0,0.0,23645.0,4102.0,4045.0,0.0,0.0,-12074.0,-0.0,436253.0,57.0,0.0,4807.0,0.0,-12017.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -18 Feb 2020 13:30,16026.0,16026.0,0.0,0.0,19436.0,5213.0,5148.0,0.0,0.0,-8623.0,-0.0,436253.0,65.0,0.0,3423.0,0.0,-8558.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -18 Feb 2020 14:00,16856.0,16856.0,0.0,0.0,19436.0,3005.0,2539.0,0.0,0.0,-5584.0,-0.0,436253.0,465.0,0.0,2047.0,0.0,-5119.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -18 Feb 2020 14:30,17456.0,17456.0,0.0,0.0,17588.0,3312.0,2793.0,0.0,0.0,-3443.0,-0.0,436253.0,518.0,0.0,1170.0,0.0,-2925.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -18 Feb 2020 15:00,17803.0,17803.0,0.0,0.0,17588.0,3312.0,2793.0,0.0,0.0,-3096.0,-0.0,436253.0,518.0,0.0,1031.0,0.0,-2578.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -18 Feb 2020 15:30,17777.0,17777.0,0.0,0.0,18376.0,3909.0,3346.0,0.0,0.0,-4508.0,-0.0,436253.0,563.0,0.0,1578.0,0.0,-3945.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -18 Feb 2020 16:00,18366.0,18366.0,0.0,0.0,18376.0,3909.0,3346.0,0.0,0.0,-3919.0,-0.0,436253.0,563.0,0.0,1342.0,0.0,-3356.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -18 Feb 2020 16:30,18177.0,18177.0,0.0,0.0,11875.0,4650.0,4139.0,1651.0,0.0,0.0,-0.0,435427.0,511.0,2163.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -18 Feb 2020 17:00,17251.0,17251.0,0.0,0.0,11875.0,4650.0,4139.0,726.0,0.0,0.0,-0.0,435064.0,511.0,1237.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -18 Feb 2020 17:30,15857.0,15857.0,0.0,0.0,3304.0,6383.0,5745.0,6170.0,0.0,0.0,-0.0,431979.0,638.0,6808.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -18 Feb 2020 18:00,14744.0,14744.0,0.0,0.0,3304.0,6383.0,5745.0,5056.0,0.0,0.0,-0.0,429451.0,638.0,5694.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -18 Feb 2020 18:30,13756.0,13756.0,0.0,0.0,0.0,9620.0,8897.0,4136.0,0.0,0.0,-0.0,427383.0,723.0,4859.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -18 Feb 2020 19:00,13116.0,13116.0,0.0,0.0,0.0,9620.0,8897.0,3496.0,0.0,0.0,-0.0,425635.0,723.0,4219.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -18 Feb 2020 19:30,12823.0,12823.0,0.0,0.0,0.0,11044.0,10078.0,1778.0,0.0,0.0,-0.0,424746.0,966.0,2745.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -18 Feb 2020 20:00,12337.0,12337.0,0.0,0.0,0.0,11044.0,10078.0,1293.0,0.0,0.0,-0.0,424099.0,966.0,2259.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -18 Feb 2020 20:30,11799.0,11799.0,0.0,0.0,0.0,12517.0,11405.0,0.0,0.0,0.0,-718.0,424387.0,1111.0,394.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -18 Feb 2020 21:00,11366.0,11366.0,0.0,0.0,0.0,12517.0,11405.0,0.0,0.0,0.0,-1151.0,424847.0,1111.0,0.0,16.0,0.0,-40.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -18 Feb 2020 21:30,10878.0,10878.0,0.0,0.0,0.0,13060.0,12093.0,0.0,0.0,0.0,-2182.0,425720.0,967.0,0.0,486.0,0.0,-1215.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -18 Feb 2020 22:00,10583.0,10583.0,0.0,0.0,0.0,13060.0,12093.0,0.0,0.0,0.0,-2477.0,426710.0,967.0,0.0,604.0,0.0,-1509.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -18 Feb 2020 22:30,10225.0,10225.0,0.0,0.0,0.0,12506.0,11668.0,0.0,0.0,0.0,-2282.0,427623.0,838.0,0.0,577.0,0.0,-1443.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
