Date & time,Operational demand (original),Operational demand (adjusted),Hydropower,Biomass,Solar photovoltaics,Wind,StormPower,PHES-power,Energy deficit,Energy spillage,PHES-Charge,PHES-Storage,StormPowerLoss,StormDeficit,StormStorage,StormPHES-power,StormPHES-Charge,StormSpillage,FNQ-QLD,NSW-QLD,NSW-SA,NSW-VIC,NT-SA,SA-WA,TAS-VIC
Mon -22 Jun 2020 03:30,1414.0,1414.0,1382.0,0.0,0.0,673.0,627.0,0.0,0.0,-640.0,-0.0,1548.0,46.0,0.0,1548.0,0.0,-0.0,-640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 Jun 2020 04:00,1448.0,1448.0,1416.0,0.0,0.0,673.0,627.0,0.0,0.0,-640.0,-0.0,1548.0,46.0,0.0,1548.0,0.0,-0.0,-640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 Jun 2020 04:30,1494.0,1494.0,1462.0,0.0,0.0,673.0,627.0,0.0,0.0,-640.0,-0.0,1548.0,46.0,0.0,1548.0,0.0,-0.0,-640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 Jun 2020 05:00,1563.0,1563.0,1530.0,0.0,0.0,673.0,627.0,0.0,0.0,-640.0,-0.0,1548.0,46.0,0.0,1548.0,0.0,-0.0,-640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 Jun 2020 05:30,1662.0,1662.0,1629.0,0.0,0.0,673.0,627.0,0.0,0.0,-640.0,-0.0,1548.0,46.0,0.0,1548.0,0.0,-0.0,-640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 Jun 2020 06:00,1806.0,1806.0,1774.0,0.0,0.0,673.0,627.0,0.0,0.0,-640.0,-0.0,1548.0,46.0,0.0,1548.0,0.0,-0.0,-640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 Jun 2020 06:30,1960.0,1960.0,1927.0,0.0,0.0,673.0,627.0,0.0,0.0,-640.0,-0.0,1548.0,46.0,0.0,1548.0,0.0,-0.0,-640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 Jun 2020 07:00,2145.0,2145.0,2113.0,0.0,0.0,673.0,627.0,0.0,0.0,-640.0,-0.0,1548.0,46.0,0.0,1548.0,0.0,-0.0,-640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 Jun 2020 07:30,2323.0,2323.0,2288.0,3.0,0.0,673.0,627.0,0.0,0.0,-640.0,-0.0,1548.0,46.0,0.0,1548.0,0.0,-0.0,-640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 Jun 2020 08:00,2367.0,2367.0,2288.0,7.0,0.0,673.0,627.0,0.0,0.0,-600.0,-0.0,1548.0,46.0,0.0,1548.0,0.0,-0.0,-600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 Jun 2020 08:30,2344.0,2344.0,2288.0,7.0,0.0,673.0,627.0,0.0,0.0,-623.0,-0.0,1548.0,46.0,0.0,1548.0,0.0,-0.0,-623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 Jun 2020 09:00,2164.0,2164.0,2131.0,0.0,0.0,673.0,627.0,0.0,0.0,-640.0,-0.0,1548.0,46.0,0.0,1548.0,0.0,-0.0,-640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 Jun 2020 09:30,2092.0,2092.0,2059.0,0.0,0.0,673.0,627.0,0.0,0.0,-640.0,-0.0,1548.0,46.0,0.0,1548.0,0.0,-0.0,-640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 Jun 2020 10:00,2013.0,2013.0,1981.0,0.0,0.0,673.0,627.0,0.0,0.0,-640.0,-0.0,1548.0,46.0,0.0,1548.0,0.0,-0.0,-640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 Jun 2020 10:30,1974.0,1974.0,1941.0,0.0,0.0,673.0,627.0,0.0,0.0,-640.0,-0.0,1548.0,46.0,0.0,1548.0,0.0,-0.0,-640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 Jun 2020 11:00,1976.0,1976.0,1944.0,0.0,0.0,673.0,627.0,0.0,0.0,-640.0,-0.0,1548.0,46.0,0.0,1548.0,0.0,-0.0,-640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 Jun 2020 11:30,1949.0,1949.0,1917.0,0.0,0.0,673.0,627.0,0.0,0.0,-640.0,-0.0,1548.0,46.0,0.0,1548.0,0.0,-0.0,-640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 Jun 2020 12:00,1975.0,1975.0,1942.0,0.0,0.0,673.0,627.0,0.0,0.0,-640.0,-0.0,1548.0,46.0,0.0,1548.0,0.0,-0.0,-640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 Jun 2020 12:30,1948.0,1948.0,1915.0,0.0,0.0,673.0,627.0,0.0,0.0,-640.0,-0.0,1548.0,46.0,0.0,1548.0,0.0,-0.0,-640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 Jun 2020 13:00,1933.0,1933.0,1901.0,0.0,0.0,673.0,627.0,0.0,0.0,-640.0,-0.0,1548.0,46.0,0.0,1548.0,0.0,-0.0,-640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 Jun 2020 13:30,1891.0,1891.0,1858.0,0.0,0.0,673.0,627.0,0.0,0.0,-640.0,-0.0,1548.0,46.0,0.0,1548.0,0.0,-0.0,-640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 Jun 2020 14:00,1969.0,1969.0,1972.0,0.0,0.0,636.0,590.0,0.0,0.0,-640.0,-0.0,1548.0,46.0,0.0,1548.0,0.0,-0.0,-640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 Jun 2020 14:30,1998.0,1998.0,2009.0,0.0,0.0,629.0,583.0,0.0,0.0,-640.0,-0.0,1548.0,46.0,0.0,1548.0,0.0,-0.0,-640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 Jun 2020 15:00,2086.0,2086.0,2097.0,0.0,0.0,629.0,583.0,0.0,0.0,-640.0,-0.0,1548.0,46.0,0.0,1548.0,0.0,-0.0,-640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 Jun 2020 15:30,2161.0,2161.0,2168.0,0.0,0.0,633.0,587.0,0.0,0.0,-640.0,-0.0,1548.0,46.0,0.0,1548.0,0.0,-0.0,-640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 Jun 2020 16:00,2212.0,2212.0,2219.0,0.0,0.0,633.0,587.0,0.0,0.0,-640.0,-0.0,1548.0,46.0,0.0,1548.0,0.0,-0.0,-640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 Jun 2020 16:30,2210.0,2210.0,2207.0,0.0,0.0,644.0,598.0,0.0,0.0,-640.0,-0.0,1548.0,46.0,0.0,1548.0,0.0,-0.0,-640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 Jun 2020 17:00,2326.0,2326.0,2288.0,7.0,0.0,644.0,598.0,0.0,0.0,-612.0,-0.0,1548.0,46.0,0.0,1548.0,0.0,-0.0,-612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 Jun 2020 17:30,2341.0,2341.0,2288.0,7.0,0.0,663.0,617.0,0.0,0.0,-616.0,-0.0,1548.0,46.0,0.0,1548.0,0.0,-0.0,-616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 Jun 2020 18:00,2250.0,2250.0,2228.0,0.0,0.0,663.0,617.0,0.0,0.0,-640.0,-0.0,1548.0,46.0,0.0,1548.0,0.0,-0.0,-640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 Jun 2020 18:30,2135.0,2135.0,2105.0,0.0,0.0,670.0,624.0,0.0,0.0,-640.0,-0.0,1548.0,46.0,0.0,1548.0,0.0,-0.0,-640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 Jun 2020 19:00,2017.0,2017.0,1987.0,0.0,0.0,670.0,624.0,0.0,0.0,-640.0,-0.0,1548.0,46.0,0.0,1548.0,0.0,-0.0,-640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 Jun 2020 19:30,1929.0,1929.0,1898.0,0.0,0.0,671.0,625.0,0.0,0.0,-640.0,-0.0,1548.0,46.0,0.0,1548.0,0.0,-0.0,-640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 Jun 2020 20:00,1864.0,1864.0,1832.0,0.0,0.0,671.0,625.0,0.0,0.0,-640.0,-0.0,1548.0,46.0,0.0,1548.0,0.0,-0.0,-640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 Jun 2020 20:30,1828.0,1828.0,1796.0,0.0,0.0,671.0,625.0,0.0,0.0,-640.0,-0.0,1548.0,46.0,0.0,1548.0,0.0,-0.0,-640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 Jun 2020 21:00,1783.0,1783.0,1752.0,0.0,0.0,671.0,625.0,0.0,0.0,-640.0,-0.0,1548.0,46.0,0.0,1548.0,0.0,-0.0,-640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 Jun 2020 21:30,1732.0,1732.0,1700.0,0.0,0.0,673.0,627.0,0.0,0.0,-640.0,-0.0,1548.0,46.0,0.0,1548.0,0.0,-0.0,-640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 Jun 2020 22:00,1668.0,1668.0,1636.0,0.0,0.0,673.0,627.0,0.0,0.0,-640.0,-0.0,1548.0,46.0,0.0,1548.0,0.0,-0.0,-640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 Jun 2020 22:30,1587.0,1587.0,1555.0,0.0,0.0,673.0,627.0,0.0,0.0,-640.0,-0.0,1548.0,46.0,0.0,1548.0,0.0,-0.0,-640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 Jun 2020 23:00,1547.0,1547.0,1515.0,0.0,0.0,673.0,627.0,0.0,0.0,-640.0,-0.0,1548.0,46.0,0.0,1548.0,0.0,-0.0,-640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -22 Jun 2020 23:30,1499.0,1499.0,1466.0,0.0,0.0,673.0,627.0,0.0,0.0,-640.0,-0.0,1548.0,46.0,0.0,1548.0,0.0,-0.0,-640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 Jun 2020 00:00,1587.0,1587.0,1790.0,0.0,0.0,451.0,420.0,0.0,0.0,-654.0,-0.0,1548.0,32.0,0.0,1548.0,0.0,-0.0,-654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 Jun 2020 00:30,1570.0,1570.0,1749.0,0.0,0.0,475.0,442.0,0.0,0.0,-653.0,-0.0,1548.0,33.0,0.0,1548.0,0.0,-0.0,-653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 Jun 2020 01:00,1520.0,1520.0,1699.0,0.0,0.0,475.0,442.0,0.0,0.0,-653.0,-0.0,1548.0,33.0,0.0,1548.0,0.0,-0.0,-653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 Jun 2020 01:30,1472.0,1472.0,1731.0,0.0,0.0,399.0,372.0,0.0,0.0,-659.0,-0.0,1548.0,27.0,0.0,1548.0,0.0,-0.0,-659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 Jun 2020 02:00,1527.0,1527.0,1786.0,0.0,0.0,399.0,372.0,0.0,0.0,-659.0,-0.0,1548.0,27.0,0.0,1548.0,0.0,-0.0,-659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 Jun 2020 02:30,1554.0,1554.0,1830.0,0.0,0.0,384.0,359.0,0.0,0.0,-661.0,-0.0,1548.0,25.0,0.0,1548.0,0.0,-0.0,-661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 Jun 2020 03:00,1570.0,1570.0,1847.0,0.0,0.0,384.0,359.0,0.0,0.0,-661.0,-0.0,1548.0,25.0,0.0,1548.0,0.0,-0.0,-661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 Jun 2020 03:30,1567.0,1567.0,1792.0,0.0,0.0,431.0,401.0,0.0,0.0,-656.0,-0.0,1548.0,30.0,0.0,1548.0,0.0,-0.0,-656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 Jun 2020 04:00,1517.0,1517.0,1743.0,0.0,0.0,431.0,401.0,0.0,0.0,-656.0,-0.0,1548.0,30.0,0.0,1548.0,0.0,-0.0,-656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 Jun 2020 04:30,1638.0,1638.0,1899.0,0.0,0.0,397.0,369.0,0.0,0.0,-658.0,-0.0,1548.0,28.0,0.0,1548.0,0.0,-0.0,-658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 Jun 2020 05:00,1730.0,1730.0,1991.0,0.0,0.0,397.0,369.0,0.0,0.0,-658.0,-0.0,1548.0,28.0,0.0,1548.0,0.0,-0.0,-658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 Jun 2020 05:30,1828.0,1828.0,2117.0,0.0,0.0,370.0,343.0,0.0,0.0,-659.0,-0.0,1548.0,27.0,0.0,1548.0,0.0,-0.0,-659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 Jun 2020 06:00,1978.0,1978.0,2267.0,0.0,0.0,370.0,343.0,0.0,0.0,-659.0,-0.0,1548.0,27.0,0.0,1548.0,0.0,-0.0,-659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 Jun 2020 06:30,2156.0,2156.0,2288.0,7.0,0.0,326.0,300.0,0.0,0.0,-465.0,-0.0,1548.0,25.0,0.0,1548.0,0.0,-0.0,-465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 Jun 2020 07:00,2360.0,2360.0,2288.0,7.0,0.0,326.0,300.0,0.0,0.0,-260.0,-0.0,1548.0,25.0,0.0,1548.0,0.0,-0.0,-260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 Jun 2020 07:30,2525.0,2525.0,2288.0,7.0,0.0,373.0,344.0,0.0,0.0,-142.0,-0.0,1548.0,29.0,0.0,1548.0,0.0,-0.0,-142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 Jun 2020 08:00,2573.0,2573.0,2288.0,7.0,0.0,373.0,344.0,0.0,0.0,-94.0,-0.0,1548.0,29.0,0.0,1548.0,0.0,-0.0,-94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 Jun 2020 08:30,2545.0,2545.0,2288.0,7.0,0.0,320.0,295.0,0.0,0.0,-69.0,-0.0,1548.0,25.0,0.0,1548.0,0.0,-0.0,-69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 Jun 2020 09:00,2319.0,2319.0,2288.0,7.0,0.0,320.0,295.0,0.0,0.0,-295.0,-0.0,1548.0,25.0,0.0,1548.0,0.0,-0.0,-295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 Jun 2020 09:30,2222.0,2222.0,2288.0,7.0,0.0,285.0,264.0,0.0,0.0,-357.0,-0.0,1548.0,21.0,0.0,1548.0,0.0,-0.0,-357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 Jun 2020 10:00,2126.0,2126.0,2288.0,7.0,0.0,285.0,264.0,0.0,0.0,-453.0,-0.0,1548.0,21.0,0.0,1548.0,0.0,-0.0,-453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -23 Jun 2020 10:30,2017.0,2017.0,2288.0,7.0,0.0,370.0,345.0,0.0,0.0,-647.0,-0.0,1548.0,25.0,0.0,1548.0,0.0,-0.0,-647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
