Date & time,Operational demand (original),Operational demand (adjusted),Hydropower,Biomass,Solar photovoltaics,Wind,StormPower,PHES-power,Energy deficit,Energy spillage,PHES-Charge,PHES-Storage,StormPowerLoss,StormDeficit,StormStorage,StormPHES-power,StormPHES-Charge,StormSpillage,FNQ-QLD,NSW-QLD,NSW-SA,NSW-VIC,NT-SA,SA-WA,TAS-VIC
Sun -07 Jun 2020 02:30,26798.0,26798.0,1000.0,0.0,0.0,25385.0,25345.0,413.0,0.0,0.0,-0.0,62964.0,40.0,0.0,62964.0,413.0,0.0,-157513.0,0.0,-4964.0,-1342.0,7182.0,0.0,0.0,-151.0
Sun -07 Jun 2020 03:00,26489.0,26489.0,1000.0,0.0,0.0,25385.0,25345.0,104.0,0.0,0.0,-0.0,62912.0,40.0,0.0,62912.0,104.0,0.0,-157306.0,0.0,-4981.0,-1261.0,7143.0,0.0,0.0,-160.0
Sun -07 Jun 2020 03:30,26053.0,26053.0,1000.0,0.0,0.0,29246.0,29204.0,0.0,0.0,0.0,-4193.0,64589.0,41.0,0.0,64589.0,0.0,-4193.0,-157280.0,0.0,-8871.0,509.0,7579.0,0.0,0.0,-242.0
Sun -07 Jun 2020 04:00,26355.0,26355.0,1000.0,0.0,0.0,29246.0,29204.0,0.0,0.0,0.0,-3891.0,66145.0,41.0,0.0,66145.0,0.0,-3891.0,-161472.0,0.0,-8772.0,348.0,7635.0,0.0,0.0,-247.0
Sun -07 Jun 2020 04:30,26797.0,26797.0,1000.0,0.0,0.0,21859.0,21820.0,3938.0,0.0,0.0,-0.0,64176.0,40.0,0.0,64176.0,3938.0,0.0,-161426.0,0.0,-3105.0,-2792.0,6773.0,0.0,0.0,-156.0
Sun -07 Jun 2020 05:00,27844.0,27844.0,1000.0,0.0,0.0,21859.0,21820.0,4985.0,0.0,0.0,-0.0,61684.0,40.0,0.0,61684.0,4985.0,0.0,-155457.0,0.0,-3146.0,-3178.0,7052.0,0.0,0.0,-170.0
Sun -07 Jun 2020 05:30,28614.0,28614.0,1000.0,0.0,0.0,22302.0,22260.0,5312.0,0.0,0.0,-0.0,59028.0,42.0,0.0,59028.0,5312.0,0.0,-148898.0,0.0,-4118.0,-3161.0,7203.0,0.0,0.0,-210.0
Sun -07 Jun 2020 06:00,29873.0,29873.0,1000.0,0.0,0.0,22302.0,22260.0,6571.0,0.0,0.0,-0.0,55742.0,42.0,0.0,55742.0,6571.0,0.0,-140999.0,0.0,-4149.0,-3634.0,7403.0,0.0,0.0,-227.0
Sun -07 Jun 2020 06:30,31328.0,31328.0,1000.0,0.0,17864.0,21830.0,21785.0,0.0,0.0,0.0,-9365.0,59489.0,45.0,0.0,59489.0,0.0,-9365.0,-139356.0,0.0,-1464.0,2990.0,9979.0,0.0,0.0,-483.0
Sun -07 Jun 2020 07:00,32987.0,32987.0,1000.0,0.0,17864.0,21830.0,21785.0,0.0,0.0,0.0,-7707.0,62571.0,45.0,0.0,62571.0,0.0,-7707.0,-148722.0,0.0,-1585.0,2447.0,10321.0,0.0,0.0,-529.0
Sun -07 Jun 2020 07:30,34298.0,34298.0,1000.0,0.0,41456.0,19638.0,19603.0,0.0,0.0,0.0,-27796.0,73690.0,35.0,0.0,73690.0,0.0,-27796.0,-156429.0,0.0,2198.0,-61.0,12252.0,0.0,0.0,-922.0
Sun -07 Jun 2020 08:00,36105.0,36105.0,1000.0,0.0,41456.0,19638.0,19603.0,0.0,0.0,0.0,-25989.0,84086.0,35.0,0.0,84086.0,0.0,-25989.0,-184225.0,0.0,2222.0,-717.0,12443.0,0.0,0.0,-975.0
Sun -07 Jun 2020 08:30,37565.0,37565.0,1000.0,0.0,50520.0,14892.0,14871.0,0.0,0.0,0.0,-28848.0,95625.0,21.0,0.0,95625.0,0.0,-28848.0,-210214.0,0.0,6500.0,-5971.0,13697.0,0.0,0.0,-1069.0
Sun -07 Jun 2020 09:00,39227.0,39227.0,1000.0,0.0,50520.0,14892.0,14871.0,0.0,0.0,0.0,-27185.0,106499.0,21.0,0.0,106499.0,0.0,-27185.0,-239062.0,0.0,6738.0,-6590.0,13699.0,0.0,0.0,-1056.0
Sun -07 Jun 2020 09:30,41252.0,41252.0,1000.0,0.0,54127.0,13933.0,13913.0,0.0,0.0,0.0,-27808.0,117622.0,20.0,0.0,117622.0,0.0,-27808.0,-266247.0,0.0,8865.0,-7540.0,13806.0,0.0,0.0,-1073.0
Sun -07 Jun 2020 10:00,42821.0,42821.0,1000.0,0.0,54127.0,13933.0,13913.0,0.0,0.0,0.0,-26239.0,128118.0,20.0,0.0,128118.0,0.0,-26239.0,-294055.0,0.0,8934.0,-8046.0,13981.0,0.0,0.0,-1078.0
Sun -07 Jun 2020 10:30,42042.0,42042.0,1000.0,0.0,56600.0,12290.0,12270.0,0.0,0.0,0.0,-27848.0,139257.0,20.0,0.0,139257.0,0.0,-27848.0,-320294.0,0.0,10129.0,-7457.0,13656.0,0.0,0.0,-1042.0
Sun -07 Jun 2020 11:00,43830.0,43830.0,1000.0,0.0,56600.0,12290.0,12270.0,0.0,0.0,0.0,-26060.0,149681.0,20.0,0.0,149681.0,0.0,-26060.0,-348142.0,0.0,10141.0,-8240.0,14080.0,0.0,0.0,-1043.0
Sun -07 Jun 2020 11:30,43247.0,43247.0,1000.0,0.0,55672.0,11990.0,11973.0,0.0,0.0,0.0,-25415.0,159847.0,18.0,0.0,159847.0,0.0,-25415.0,-374202.0,0.0,9487.0,-7996.0,13752.0,0.0,0.0,-968.0
Sun -07 Jun 2020 12:00,42722.0,42722.0,1000.0,0.0,55672.0,11990.0,11973.0,0.0,0.0,0.0,-25940.0,170223.0,18.0,0.0,170223.0,0.0,-25940.0,-399617.0,0.0,9555.0,-7861.0,13596.0,0.0,0.0,-932.0
Sun -07 Jun 2020 12:30,42546.0,42546.0,1000.0,0.0,50413.0,13042.0,13025.0,0.0,0.0,0.0,-21909.0,178986.0,18.0,0.0,178986.0,0.0,-21909.0,-425557.0,0.0,7139.0,-8659.0,13031.0,0.0,0.0,-854.0
Sun -07 Jun 2020 13:00,42186.0,42186.0,1000.0,0.0,50413.0,13042.0,13025.0,0.0,0.0,0.0,-22269.0,187894.0,18.0,0.0,187894.0,0.0,-22269.0,-447465.0,0.0,7173.0,-8554.0,12952.0,0.0,0.0,-833.0
Sun -07 Jun 2020 13:30,41892.0,41892.0,1000.0,0.0,48706.0,14539.0,14520.0,0.0,0.0,0.0,-22353.0,196835.0,19.0,0.0,196835.0,0.0,-22353.0,-469735.0,0.0,5852.0,-7363.0,12951.0,0.0,0.0,-818.0
Sun -07 Jun 2020 14:00,43067.0,43067.0,1000.0,0.0,48706.0,7390.0,7351.0,0.0,0.0,0.0,-14030.0,202447.0,39.0,0.0,202447.0,0.0,-14030.0,-492087.0,0.0,11552.0,-11376.0,11638.0,0.0,0.0,-712.0
Sun -07 Jun 2020 14:30,42482.0,42482.0,1000.0,0.0,37004.0,7931.0,7888.0,0.0,0.0,0.0,-3453.0,203828.0,43.0,0.0,203828.0,0.0,-3453.0,-506117.0,0.0,8904.0,-13392.0,10382.0,0.0,0.0,-557.0
Sun -07 Jun 2020 15:00,42395.0,42395.0,1000.0,0.0,37004.0,7931.0,7888.0,0.0,0.0,0.0,-3539.0,205244.0,43.0,0.0,205244.0,0.0,-3539.0,-509570.0,0.0,8884.0,-13402.0,10377.0,0.0,0.0,-578.0
Sun -07 Jun 2020 15:30,42589.0,42589.0,1000.0,0.0,12116.0,8313.0,8273.0,21159.0,0.0,0.0,-0.0,194664.0,41.0,0.0,194664.0,21159.0,0.0,-491950.0,0.0,3096.0,-17890.0,8356.0,0.0,0.0,-269.0
Sun -07 Jun 2020 16:00,47459.0,47459.0,1000.0,0.0,12116.0,8313.0,8273.0,26030.0,0.0,0.0,-0.0,181649.0,41.0,0.0,181649.0,26030.0,0.0,-460630.0,0.0,3101.0,-19821.0,9423.0,0.0,0.0,-370.0
Sun -07 Jun 2020 16:30,45138.0,45138.0,1000.0,0.0,0.0,9583.0,9545.0,34555.0,0.0,0.0,-0.0,164372.0,38.0,0.0,164372.0,34555.0,0.0,-419568.0,0.0,-809.0,-13350.0,7622.0,0.0,0.0,-208.0
Sun -07 Jun 2020 17:00,48013.0,48013.0,1000.0,0.0,0.0,9583.0,9545.0,37430.0,0.0,0.0,-0.0,145657.0,38.0,0.0,145657.0,37430.0,0.0,-373499.0,0.0,-760.0,-14715.0,8326.0,0.0,0.0,-304.0
Sun -07 Jun 2020 17:30,46846.0,46846.0,1000.0,0.0,0.0,15703.0,15660.0,30143.0,0.0,0.0,-0.0,130585.0,43.0,0.0,130585.0,30143.0,0.0,-333998.0,0.0,-4096.0,-11567.0,8701.0,0.0,0.0,-322.0
Sun -07 Jun 2020 18:00,45864.0,45864.0,1000.0,0.0,0.0,15703.0,15660.0,29161.0,0.0,0.0,-0.0,116005.0,43.0,0.0,116005.0,29161.0,0.0,-297302.0,0.0,-4115.0,-11248.0,8586.0,0.0,0.0,-314.0
Sun -07 Jun 2020 18:30,43834.0,43834.0,1000.0,0.0,0.0,21549.0,21505.0,21284.0,0.0,0.0,-0.0,105362.0,45.0,0.0,105362.0,21284.0,0.0,-268727.0,0.0,-7656.0,-8017.0,8914.0,0.0,0.0,-264.0
Sun -07 Jun 2020 19:00,41182.0,41182.0,1000.0,0.0,0.0,21549.0,21505.0,18632.0,0.0,0.0,-0.0,96046.0,45.0,0.0,96046.0,18632.0,0.0,-244774.0,0.0,-7643.0,-7081.0,8475.0,0.0,0.0,-266.0
Sun -07 Jun 2020 19:30,38307.0,38307.0,1000.0,0.0,0.0,29201.0,29156.0,8106.0,0.0,0.0,-0.0,91993.0,45.0,0.0,91993.0,8106.0,0.0,-232009.0,0.0,-13538.0,-3273.0,8964.0,0.0,0.0,-396.0
Sun -07 Jun 2020 20:00,37831.0,37831.0,1000.0,0.0,0.0,29201.0,29156.0,7630.0,0.0,0.0,-0.0,88178.0,45.0,0.0,88178.0,7630.0,0.0,-222353.0,0.0,-13420.0,-3319.0,8947.0,0.0,0.0,-410.0
Sun -07 Jun 2020 20:30,37157.0,37157.0,1000.0,0.0,0.0,32402.0,32358.0,3755.0,0.0,0.0,-0.0,86301.0,45.0,0.0,86301.0,3755.0,0.0,-216691.0,0.0,-15551.0,-1863.0,9277.0,0.0,0.0,-444.0
Sun -07 Jun 2020 21:00,35113.0,35113.0,1000.0,0.0,0.0,32402.0,32358.0,1710.0,0.0,0.0,-0.0,85446.0,45.0,0.0,85446.0,1710.0,0.0,-214042.0,0.0,-15580.0,-1085.0,8846.0,0.0,0.0,-399.0
Sun -07 Jun 2020 21:30,33938.0,33938.0,1000.0,0.0,0.0,26824.0,26778.0,6114.0,0.0,0.0,-0.0,82389.0,47.0,0.0,82389.0,6114.0,0.0,-207500.0,0.0,-11327.0,-3059.0,7888.0,0.0,0.0,-339.0
Sun -07 Jun 2020 22:00,34500.0,34500.0,1000.0,0.0,0.0,26824.0,26778.0,6676.0,0.0,0.0,-0.0,79051.0,47.0,0.0,79051.0,6676.0,0.0,-199296.0,0.0,-11375.0,-3388.0,8153.0,0.0,0.0,-331.0
Sun -07 Jun 2020 22:30,33119.0,33119.0,1000.0,0.0,0.0,23134.0,23089.0,8985.0,0.0,0.0,-0.0,74558.0,45.0,0.0,74558.0,8985.0,0.0,-188642.0,0.0,-9635.0,-4338.0,7428.0,0.0,0.0,-250.0
Sun -07 Jun 2020 23:00,32906.0,32906.0,1000.0,0.0,0.0,23134.0,23089.0,8772.0,0.0,0.0,-0.0,70172.0,45.0,0.0,70172.0,8772.0,0.0,-177623.0,0.0,-9772.0,-4389.0,7823.0,0.0,0.0,-243.0
Sun -07 Jun 2020 23:30,32462.0,32462.0,1000.0,0.0,0.0,22584.0,22544.0,8878.0,0.0,0.0,-0.0,65733.0,40.0,0.0,65733.0,8878.0,0.0,-166552.0,0.0,-7050.0,-4196.0,7744.0,0.0,0.0,-210.0
Mon -08 Jun 2020 00:00,31390.0,31390.0,1000.0,0.0,0.0,40865.0,40829.0,0.0,0.0,0.0,-10475.0,69923.0,36.0,0.0,69923.0,0.0,-10475.0,-164333.0,0.0,-13651.0,3494.0,10253.0,0.0,0.0,-498.0
Mon -08 Jun 2020 00:30,30316.0,30316.0,1000.0,0.0,0.0,43073.0,43036.0,0.0,0.0,0.0,-13756.0,75426.0,36.0,0.0,75426.0,0.0,-13756.0,-174808.0,0.0,-15551.0,4636.0,10351.0,0.0,0.0,-524.0
Mon -08 Jun 2020 01:00,29019.0,29019.0,1000.0,0.0,0.0,43073.0,43036.0,0.0,0.0,0.0,-15053.0,81447.0,36.0,0.0,81447.0,0.0,-15053.0,-188564.0,0.0,-15418.0,5011.0,10093.0,0.0,0.0,-508.0
Mon -08 Jun 2020 01:30,28488.0,28488.0,1000.0,0.0,0.0,43300.0,43261.0,0.0,0.0,0.0,-15812.0,87772.0,39.0,0.0,87772.0,0.0,-15812.0,-203617.0,0.0,-15413.0,5169.0,10033.0,0.0,0.0,-536.0
Mon -08 Jun 2020 02:00,27856.0,27856.0,1000.0,0.0,0.0,43300.0,43261.0,0.0,0.0,0.0,-16444.0,94349.0,39.0,0.0,94349.0,0.0,-16444.0,-219429.0,0.0,-15353.0,5383.0,9973.0,0.0,0.0,-540.0
Mon -08 Jun 2020 02:30,27146.0,27146.0,1000.0,0.0,0.0,41213.0,41177.0,0.0,0.0,0.0,-15067.0,100376.0,36.0,0.0,100376.0,0.0,-15067.0,-235873.0,0.0,-14357.0,4718.0,9635.0,0.0,0.0,-524.0
Mon -08 Jun 2020 03:00,27220.0,27220.0,1000.0,0.0,0.0,41213.0,41177.0,0.0,0.0,0.0,-14993.0,106373.0,36.0,0.0,106373.0,0.0,-14993.0,-250940.0,0.0,-14232.0,4635.0,9687.0,0.0,0.0,-534.0
Mon -08 Jun 2020 03:30,26844.0,26844.0,1000.0,0.0,0.0,42770.0,42732.0,0.0,0.0,0.0,-16926.0,113144.0,38.0,0.0,113144.0,0.0,-16926.0,-265933.0,0.0,-14069.0,5344.0,9754.0,0.0,0.0,-558.0
Mon -08 Jun 2020 04:00,27120.0,27120.0,1000.0,0.0,0.0,42770.0,42732.0,0.0,0.0,0.0,-16650.0,119804.0,38.0,0.0,119804.0,0.0,-16650.0,-282859.0,0.0,-14010.0,5197.0,9809.0,0.0,0.0,-569.0
Mon -08 Jun 2020 04:30,28009.0,28009.0,1000.0,0.0,0.0,40116.0,40080.0,0.0,0.0,0.0,-13107.0,125046.0,35.0,0.0,125046.0,0.0,-13107.0,-299509.0,0.0,-10212.0,3900.0,9540.0,0.0,0.0,-541.0
Mon -08 Jun 2020 05:00,29250.0,29250.0,1000.0,0.0,0.0,40116.0,40080.0,0.0,0.0,0.0,-11866.0,129793.0,35.0,0.0,129793.0,0.0,-11866.0,-312616.0,0.0,-10063.0,3431.0,9721.0,0.0,0.0,-575.0
Mon -08 Jun 2020 05:30,30616.0,30616.0,1000.0,0.0,0.0,40643.0,40610.0,0.0,0.0,0.0,-11027.0,134203.0,33.0,0.0,134203.0,0.0,-11027.0,-324482.0,0.0,-11864.0,3234.0,9975.0,0.0,0.0,-639.0
Mon -08 Jun 2020 06:00,32514.0,32514.0,1000.0,0.0,0.0,40643.0,40610.0,0.0,0.0,0.0,-9128.0,137855.0,33.0,0.0,137855.0,0.0,-9128.0,-335508.0,0.0,-11713.0,2532.0,10232.0,0.0,0.0,-664.0
Mon -08 Jun 2020 06:30,34582.0,34582.0,1000.0,0.0,18738.0,38679.0,38649.0,0.0,0.0,0.0,-23835.0,147389.0,30.0,0.0,147389.0,0.0,-23835.0,-344637.0,0.0,-7562.0,8697.0,12772.0,0.0,0.0,-927.0
Mon -08 Jun 2020 07:00,36433.0,36433.0,1000.0,0.0,18738.0,38679.0,38649.0,0.0,0.0,0.0,-21984.0,156182.0,30.0,0.0,156182.0,0.0,-21984.0,-368471.0,0.0,-7341.0,8066.0,13020.0,0.0,0.0,-975.0
Mon -08 Jun 2020 07:30,38683.0,38683.0,1000.0,0.0,47127.0,30097.0,30065.0,0.0,0.0,0.0,-39542.0,171999.0,32.0,0.0,171999.0,0.0,-39542.0,-390455.0,0.0,3397.0,3001.0,14555.0,0.0,0.0,-1328.0
Mon -08 Jun 2020 08:00,40492.0,40492.0,1000.0,0.0,47127.0,30097.0,30065.0,0.0,0.0,0.0,-37732.0,187092.0,32.0,0.0,187092.0,0.0,-37732.0,-429997.0,0.0,3619.0,2372.0,14696.0,0.0,0.0,-1332.0
Mon -08 Jun 2020 08:30,41718.0,41718.0,1000.0,0.0,59575.0,26253.0,26223.0,0.0,0.0,0.0,-45111.0,205136.0,30.0,0.0,205136.0,0.0,-45111.0,-467729.0,0.0,7386.0,-132.0,15590.0,0.0,0.0,-1536.0
Mon -08 Jun 2020 09:00,41983.0,41983.0,1000.0,0.0,59575.0,26253.0,26223.0,0.0,0.0,0.0,-44845.0,223074.0,30.0,0.0,223074.0,0.0,-44845.0,-512841.0,0.0,6473.0,-158.0,15822.0,0.0,0.0,-1520.0
Mon -08 Jun 2020 09:30,43042.0,43042.0,1000.0,0.0,60478.0,23261.0,23239.0,0.0,0.0,0.0,-41697.0,239753.0,21.0,0.0,239753.0,0.0,-41697.0,-557686.0,0.0,6377.0,-2274.0,16159.0,0.0,0.0,-1510.0
Mon -08 Jun 2020 10:00,43814.0,43814.0,1000.0,0.0,60478.0,23261.0,23239.0,0.0,0.0,0.0,-40925.0,256123.0,21.0,0.0,256123.0,0.0,-40925.0,-599383.0,0.0,5959.0,-2452.0,16326.0,0.0,0.0,-1498.0
Mon -08 Jun 2020 10:30,42715.0,42715.0,1000.0,0.0,60960.0,23298.0,23282.0,0.0,0.0,0.0,-42543.0,273140.0,17.0,0.0,273140.0,0.0,-42543.0,-640308.0,0.0,4636.0,-1223.0,16263.0,0.0,0.0,-1501.0
Mon -08 Jun 2020 11:00,43921.0,43921.0,1000.0,0.0,60960.0,23298.0,23282.0,0.0,0.0,0.0,-41337.0,289675.0,17.0,0.0,289675.0,0.0,-41337.0,-682851.0,0.0,4452.0,-1814.0,16608.0,0.0,0.0,-1498.0
Mon -08 Jun 2020 11:30,43205.0,43205.0,1000.0,0.0,57787.0,26518.0,26506.0,0.0,0.0,0.0,-42100.0,306515.0,12.0,0.0,306515.0,0.0,-42100.0,-724188.0,0.0,5306.0,-1124.0,16580.0,0.0,0.0,-1498.0
Mon -08 Jun 2020 12:00,43036.0,43036.0,1000.0,0.0,57787.0,26518.0,26506.0,0.0,0.0,0.0,-42269.0,323423.0,12.0,0.0,323423.0,0.0,-42269.0,-766288.0,0.0,5640.0,-1135.0,16359.0,0.0,0.0,-1461.0
Mon -08 Jun 2020 12:30,42677.0,42677.0,1000.0,0.0,54474.0,30441.0,30437.0,0.0,0.0,0.0,-43238.0,340718.0,5.0,0.0,340718.0,0.0,-43238.0,-808557.0,0.0,1476.0,553.0,16593.0,0.0,0.0,-1468.0
Mon -08 Jun 2020 13:00,42618.0,42618.0,1000.0,0.0,54474.0,30441.0,30437.0,0.0,0.0,0.0,-43297.0,358037.0,5.0,0.0,358037.0,0.0,-43297.0,-851795.0,0.0,1622.0,621.0,16460.0,0.0,0.0,-1432.0
Mon -08 Jun 2020 13:30,42283.0,42283.0,1000.0,0.0,51538.0,29334.0,29332.0,0.0,0.0,0.0,-39589.0,373872.0,2.0,0.0,373872.0,0.0,-39589.0,-895092.0,0.0,-1101.0,229.0,16008.0,0.0,0.0,-1358.0
Mon -08 Jun 2020 14:00,43920.0,43920.0,1000.0,0.0,51538.0,14539.0,14520.0,0.0,0.0,0.0,-23157.0,383135.0,19.0,0.0,383135.0,0.0,-23157.0,-934681.0,0.0,4994.0,-6871.0,13819.0,0.0,0.0,-1000.0
Mon -08 Jun 2020 14:30,43777.0,43777.0,1000.0,0.0,39147.0,14829.0,14812.0,0.0,0.0,0.0,-11198.0,387614.0,17.0,0.0,387614.0,0.0,-11198.0,-957838.0,0.0,3051.0,-9829.0,12398.0,0.0,0.0,-787.0
Mon -08 Jun 2020 15:00,44521.0,44521.0,1000.0,0.0,39147.0,14829.0,14812.0,0.0,0.0,0.0,-10455.0,391796.0,17.0,0.0,391796.0,0.0,-10455.0,-969036.0,0.0,3571.0,-10152.0,12311.0,0.0,0.0,-799.0
Mon -08 Jun 2020 15:30,45329.0,45329.0,1000.0,0.0,13199.0,14696.0,14678.0,16434.0,0.0,0.0,-0.0,383579.0,18.0,0.0,383579.0,16434.0,0.0,-963057.0,0.0,-840.0,-16050.0,9844.0,0.0,0.0,-444.0
Mon -08 Jun 2020 16:00,49507.0,49507.0,1000.0,0.0,13199.0,14696.0,14678.0,20613.0,0.0,0.0,-0.0,373273.0,18.0,0.0,373273.0,20613.0,0.0,-938336.0,0.0,-1589.0,-17691.0,11103.0,0.0,0.0,-547.0
Mon -08 Jun 2020 16:30,47841.0,47841.0,1000.0,0.0,0.0,15046.0,15027.0,31795.0,0.0,0.0,-0.0,357376.0,20.0,0.0,357376.0,31795.0,0.0,-901388.0,0.0,-3292.0,-11549.0,8813.0,0.0,0.0,-381.0
Mon -08 Jun 2020 17:00,50920.0,50920.0,1000.0,0.0,0.0,15046.0,15027.0,34874.0,0.0,0.0,-0.0,339939.0,20.0,0.0,339939.0,34874.0,0.0,-858565.0,0.0,-3464.0,-13000.0,9699.0,0.0,0.0,-483.0
Mon -08 Jun 2020 17:30,50240.0,50240.0,1000.0,0.0,0.0,14011.0,13988.0,35229.0,0.0,0.0,-0.0,322324.0,23.0,0.0,322324.0,35229.0,0.0,-814618.0,0.0,-1968.0,-12942.0,9171.0,0.0,0.0,-461.0
Mon -08 Jun 2020 18:00,48811.0,48811.0,1000.0,0.0,0.0,14011.0,13988.0,33800.0,0.0,0.0,-0.0,305424.0,23.0,0.0,305424.0,33800.0,0.0,-772010.0,0.0,-2253.0,-12409.0,9078.0,0.0,0.0,-445.0
Mon -08 Jun 2020 18:30,46334.0,46334.0,1000.0,0.0,0.0,21622.0,21586.0,23712.0,0.0,0.0,-0.0,293568.0,36.0,0.0,293568.0,23712.0,0.0,-739848.0,0.0,-7316.0,-8345.0,9508.0,0.0,0.0,-543.0
Mon -08 Jun 2020 19:00,43582.0,43582.0,1000.0,0.0,0.0,21622.0,21586.0,20960.0,0.0,0.0,-0.0,283088.0,36.0,0.0,283088.0,20960.0,0.0,-712960.0,0.0,-7401.0,-7391.0,9133.0,0.0,0.0,-497.0
Mon -08 Jun 2020 19:30,40451.0,40451.0,1000.0,0.0,0.0,28933.0,28897.0,10518.0,0.0,0.0,-0.0,277829.0,36.0,0.0,277829.0,10518.0,0.0,-697202.0,0.0,-9287.0,-3699.0,9451.0,0.0,0.0,-547.0
Mon -08 Jun 2020 20:00,39605.0,39605.0,1000.0,0.0,0.0,28933.0,28897.0,9672.0,0.0,0.0,-0.0,272993.0,36.0,0.0,272993.0,9672.0,0.0,-684901.0,0.0,-9562.0,-3592.0,9696.0,0.0,0.0,-540.0
Mon -08 Jun 2020 20:30,38640.0,38640.0,1000.0,0.0,0.0,30543.0,30508.0,7096.0,0.0,0.0,-0.0,269445.0,36.0,0.0,269445.0,7096.0,0.0,-675387.0,0.0,-9222.0,-2899.0,9727.0,0.0,0.0,-541.0
Mon -08 Jun 2020 21:00,37048.0,37048.0,1000.0,0.0,0.0,30543.0,30508.0,5505.0,0.0,0.0,-0.0,266692.0,36.0,0.0,266692.0,5505.0,0.0,-668107.0,0.0,-9100.0,-2332.0,9536.0,0.0,0.0,-486.0
Mon -08 Jun 2020 21:30,35693.0,35693.0,1000.0,0.0,0.0,35924.0,35887.0,0.0,0.0,0.0,-1231.0,267185.0,37.0,0.0,267185.0,0.0,-1231.0,-666731.0,0.0,-10901.0,112.0,9970.0,0.0,0.0,-541.0
