Date & time,Operational demand (original),Operational demand (adjusted),Hydropower,Biomass,Solar photovoltaics,Wind,eventPower,PHES-power,Energy deficit,Energy spillage,PHES-Charge,PHES-Storage,eventPowerLoss,eventDeficit,eventStorage,eventPHES-power,eventPHES-Charge,eventSpillage,FNQ-QLD,NSW-QLD,NSW-SA,NSW-VIC,NT-SA,SA-WA,TAS-VIC
Fri -10 Jan 2020 18:30,13074.0,13074.0,2419.0,129.0,0.0,6311.0,6311.0,4215.0,0.0,0.0,-0.0,508318.0,0.0,0.0,508318.0,4215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fri -10 Jan 2020 19:00,12369.0,12369.0,2419.0,129.0,0.0,6311.0,6311.0,3510.0,0.0,0.0,-0.0,506563.0,0.0,0.0,506563.0,3510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fri -10 Jan 2020 19:30,12257.0,12257.0,2419.0,129.0,0.0,8149.0,8149.0,1560.0,0.0,0.0,-0.0,505783.0,0.0,0.0,505783.0,1560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fri -10 Jan 2020 20:00,11919.0,11919.0,2419.0,129.0,0.0,8149.0,8149.0,1221.0,0.0,0.0,-0.0,505173.0,0.0,0.0,505173.0,1221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fri -10 Jan 2020 20:30,11476.0,11476.0,2419.0,129.0,0.0,8346.0,8346.0,582.0,0.0,0.0,-0.0,504882.0,0.0,0.0,504882.0,582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fri -10 Jan 2020 21:00,11119.0,11119.0,2419.0,129.0,0.0,8346.0,8346.0,225.0,0.0,0.0,-0.0,504769.0,0.0,0.0,504769.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fri -10 Jan 2020 21:30,10751.0,10751.0,2419.0,129.0,0.0,7444.0,7444.0,759.0,0.0,0.0,-0.0,504390.0,0.0,0.0,504390.0,759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fri -10 Jan 2020 22:00,10553.0,10553.0,2419.0,129.0,0.0,7444.0,7444.0,561.0,0.0,0.0,-0.0,504110.0,0.0,0.0,504110.0,561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fri -10 Jan 2020 22:30,10228.0,10228.0,2419.0,129.0,0.0,6941.0,6941.0,739.0,0.0,0.0,-0.0,503740.0,0.0,0.0,503740.0,739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fri -10 Jan 2020 23:00,9886.0,9886.0,2419.0,129.0,0.0,6941.0,6941.0,397.0,0.0,0.0,-0.0,503542.0,0.0,0.0,503542.0,397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fri -10 Jan 2020 23:30,9641.0,9641.0,2419.0,129.0,0.0,7211.0,7211.0,0.0,0.0,0.0,-118.0,503589.0,0.0,0.0,503589.0,0.0,-118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sat -11 Jan 2020 00:00,9279.0,9279.0,2419.0,129.0,0.0,4472.0,4472.0,2259.0,0.0,0.0,-0.0,502460.0,0.0,0.0,502460.0,2259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sat -11 Jan 2020 00:30,9095.0,9095.0,2419.0,129.0,0.0,4814.0,4814.0,1733.0,0.0,0.0,-0.0,501593.0,0.0,0.0,501593.0,1733.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sat -11 Jan 2020 01:00,8755.0,8755.0,2419.0,129.0,0.0,4814.0,4814.0,1393.0,0.0,0.0,-0.0,500897.0,0.0,0.0,500897.0,1393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sat -11 Jan 2020 01:30,8420.0,8420.0,2419.0,129.0,0.0,4782.0,4782.0,1090.0,0.0,0.0,-0.0,500352.0,0.0,0.0,500352.0,1090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sat -11 Jan 2020 02:00,8268.0,8268.0,2419.0,129.0,0.0,4782.0,4782.0,938.0,0.0,0.0,-0.0,499883.0,0.0,0.0,499883.0,938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sat -11 Jan 2020 02:30,8078.0,8078.0,2419.0,129.0,0.0,6027.0,6027.0,0.0,0.0,0.0,-497.0,500082.0,0.0,0.0,500082.0,0.0,-497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sat -11 Jan 2020 03:00,8121.0,8121.0,2419.0,129.0,0.0,6027.0,6027.0,0.0,0.0,0.0,-454.0,500263.0,0.0,0.0,500263.0,0.0,-454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sat -11 Jan 2020 03:30,8282.0,8282.0,2419.0,129.0,0.0,6637.0,6637.0,0.0,0.0,0.0,-904.0,500624.0,0.0,0.0,500624.0,0.0,-904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
