Date & time,Operational demand (original),Operational demand (adjusted),Hydropower,Biomass,Solar photovoltaics,Wind,eventPower,PHES-power,Energy deficit,Energy spillage,PHES-Charge,PHES-Storage,eventPowerLoss,eventDeficit,eventStorage,eventPHES-power,eventPHES-Charge,eventSpillage,FNQ-QLD,NSW-QLD,NSW-SA,NSW-VIC,NT-SA,SA-WA,TAS-VIC
Mon -24 May 2027 11:00,10877.0,10877.0,168.0,22.0,22732.0,3516.0,3488.0,0.0,0.0,0.0,-15562.0,257494.0,28.0,0.0,257494.0,0.0,-15562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -24 May 2027 11:30,10696.0,10696.0,33.0,0.0,22355.0,3865.0,3832.0,0.0,0.0,0.0,-15557.0,263717.0,33.0,0.0,263717.0,0.0,-15557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -24 May 2027 12:00,11035.0,11035.0,168.0,204.0,22355.0,3865.0,3832.0,0.0,0.0,0.0,-15557.0,269940.0,33.0,0.0,269940.0,0.0,-15557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -24 May 2027 12:30,10937.0,10937.0,168.0,89.0,21681.0,4549.0,4509.0,0.0,0.0,0.0,-15550.0,276160.0,40.0,0.0,276160.0,0.0,-15550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -24 May 2027 13:00,11266.0,11266.0,168.0,397.0,21681.0,4549.0,4509.0,0.0,0.0,0.0,-15530.0,282372.0,40.0,0.0,282372.0,0.0,-15530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -24 May 2027 13:30,11335.0,11335.0,168.0,397.0,19857.0,4711.0,4669.0,0.0,0.0,0.0,-13799.0,287892.0,42.0,0.0,287892.0,0.0,-13799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -24 May 2027 14:00,12207.0,12207.0,168.0,397.0,19857.0,635.0,630.0,0.0,0.0,0.0,-8850.0,291432.0,5.0,0.0,291432.0,0.0,-8850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -24 May 2027 14:30,12514.0,12514.0,168.0,397.0,14125.0,759.0,753.0,0.0,0.0,0.0,-2935.0,292606.0,6.0,0.0,292606.0,0.0,-2935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -24 May 2027 15:00,13409.0,13409.0,168.0,397.0,14125.0,759.0,753.0,0.0,0.0,0.0,-2041.0,293422.0,6.0,0.0,293422.0,0.0,-2041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -24 May 2027 15:30,14140.0,14140.0,168.0,397.0,914.0,507.0,504.0,12153.0,0.0,0.0,-0.0,287346.0,4.0,0.0,287346.0,12153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -24 May 2027 16:00,14447.0,14447.0,168.0,397.0,914.0,507.0,504.0,12461.0,0.0,0.0,-0.0,281115.0,4.0,0.0,281115.0,12461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -24 May 2027 16:30,14409.0,14409.0,168.0,397.0,0.0,573.0,569.0,13270.0,0.0,0.0,-0.0,274480.0,4.0,0.0,274480.0,13270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -24 May 2027 17:00,14898.0,14898.0,168.0,397.0,0.0,573.0,569.0,13760.0,0.0,0.0,-0.0,267600.0,4.0,0.0,267600.0,13760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -24 May 2027 17:30,14817.0,14817.0,168.0,397.0,0.0,1723.0,1713.0,12528.0,0.0,0.0,-0.0,261336.0,10.0,0.0,261336.0,12528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -24 May 2027 18:00,14117.0,14117.0,168.0,397.0,0.0,1723.0,1713.0,11828.0,0.0,0.0,-0.0,255422.0,10.0,0.0,255422.0,11828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -24 May 2027 18:30,13104.0,13104.0,168.0,397.0,0.0,2834.0,2817.0,9705.0,0.0,0.0,-0.0,250570.0,18.0,0.0,250570.0,9705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -24 May 2027 19:00,12291.0,12291.0,168.0,397.0,0.0,2834.0,2817.0,8891.0,0.0,0.0,-0.0,246125.0,18.0,0.0,246125.0,8891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -24 May 2027 19:30,11544.0,11544.0,168.0,397.0,0.0,3141.0,3123.0,7837.0,0.0,0.0,-0.0,242206.0,18.0,0.0,242206.0,7837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -24 May 2027 20:00,11059.0,11059.0,168.0,397.0,0.0,3141.0,3123.0,7352.0,0.0,0.0,-0.0,238530.0,18.0,0.0,238530.0,7352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -24 May 2027 20:30,10762.0,10762.0,168.0,397.0,0.0,3173.0,3154.0,7024.0,0.0,0.0,-0.0,235018.0,19.0,0.0,235018.0,7024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -24 May 2027 21:00,10410.0,10410.0,168.0,397.0,0.0,3173.0,3154.0,6671.0,0.0,0.0,-0.0,231683.0,19.0,0.0,231683.0,6671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -24 May 2027 21:30,10153.0,10153.0,168.0,397.0,0.0,4134.0,4105.0,5454.0,0.0,0.0,-0.0,228956.0,29.0,0.0,228956.0,5454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -24 May 2027 22:00,9724.0,9724.0,168.0,397.0,0.0,4134.0,4105.0,5025.0,0.0,0.0,-0.0,226443.0,29.0,0.0,226443.0,5025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -24 May 2027 22:30,9384.0,9384.0,168.0,397.0,0.0,3969.0,3938.0,4850.0,0.0,0.0,-0.0,224018.0,30.0,0.0,224018.0,4850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -24 May 2027 23:00,9103.0,9103.0,168.0,397.0,0.0,3969.0,3938.0,4568.0,0.0,0.0,-0.0,221734.0,30.0,0.0,221734.0,4568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon -24 May 2027 23:30,8931.0,8931.0,168.0,397.0,0.0,4118.0,4086.0,4248.0,0.0,0.0,-0.0,219610.0,32.0,0.0,219610.0,4248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tue -25 May 2027 00:00,8681.0,8681.0,168.0,397.0,0.0,12851.0,12747.0,0.0,0.0,0.0,-4736.0,221504.0,104.0,0.0,221504.0,0.0,-4736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
