Date & time,Operational demand (original),Operational demand (adjusted),Hydropower,Biomass,Solar photovoltaics,Wind,eventPower,PHES-power,Energy deficit,Energy spillage,PHES-Charge,PHES-Storage,eventPowerLoss,eventDeficit,eventStorage,eventPHES-power,eventPHES-Charge,eventSpillage,FNQ-QLD,NSW-QLD,NSW-SA,NSW-VIC,NT-SA,SA-WA,TAS-VIC
Thu -16 Jan 2020 00:30,11136.0,11136.0,2419.0,129.0,0.0,4615.0,786.0,3973.0,0.0,0.0,-0.0,496209.0,3830.0,0.0,477535.0,7802.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thu -16 Jan 2020 01:00,10709.0,10709.0,2419.0,129.0,0.0,4615.0,786.0,3545.0,0.0,0.0,-0.0,494436.0,3830.0,0.0,473848.0,7375.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thu -16 Jan 2020 01:30,10429.0,10429.0,2419.0,129.0,0.0,4912.0,894.0,2968.0,0.0,0.0,-0.0,492952.0,4018.0,0.0,470354.0,6986.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thu -16 Jan 2020 02:00,10330.0,10330.0,2419.0,129.0,0.0,4912.0,894.0,2869.0,0.0,0.0,-0.0,491517.0,4018.0,0.0,466911.0,6887.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thu -16 Jan 2020 02:30,10257.0,10257.0,2419.0,129.0,0.0,5294.0,1236.0,2415.0,0.0,0.0,-0.0,490310.0,4058.0,0.0,463674.0,6473.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thu -16 Jan 2020 03:00,10404.0,10404.0,2419.0,129.0,0.0,5294.0,1236.0,2562.0,0.0,0.0,-0.0,489029.0,4058.0,0.0,460365.0,6620.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thu -16 Jan 2020 03:30,10951.0,10951.0,2419.0,129.0,0.0,5630.0,1657.0,2773.0,0.0,0.0,-0.0,487642.0,3973.0,0.0,456991.0,6746.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thu -16 Jan 2020 04:00,11689.0,11689.0,2419.0,129.0,0.0,5630.0,1657.0,3512.0,0.0,0.0,-0.0,485886.0,3973.0,0.0,453249.0,7485.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thu -16 Jan 2020 04:30,12712.0,12712.0,2419.0,129.0,2287.0,5556.0,1529.0,2320.0,0.0,0.0,-0.0,484726.0,4027.0,0.0,450075.0,6348.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thu -16 Jan 2020 05:00,13806.0,13806.0,2419.0,129.0,2287.0,5556.0,1529.0,3415.0,0.0,0.0,-0.0,483019.0,4027.0,0.0,446354.0,7442.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
