station no.,station name,latitude,longitude,altitude,meanSpeed-100m,meanDuration,highWindFrac,scaleFactor,meanSpeed-10m,startTime,meanRes,Observations,closestZone,distanceToZone,distanceToCentroid,inZone
024024,LOXTON RESEARCH CENTRE                  ,-34.439,140.5978,30.1,6.1853004,7.766666666666667,0.0229613083951207,1.8436088382205709,3.3549960392678453,1996-12-22 10:30:00,29.9998048,330393.0,6,8.37512453676722,57.52319648010907,False
024048,RENMARK AERO                            ,-34.1983,140.6766,31.5,6.4385605,7.094827586206897,0.0178537724826383,1.6212296658218428,3.9714055457873534,1995-06-26 12:30:00,29.999938416666662,356538.0,6,0.0,40.30406887669372,True
