station no.,station name,latitude,longitude,altitude,meanSpeed-100m,meanDuration,highWindFrac,scaleFactor,meanSpeed-10m,startTime,meanRes,Observations,closestZone,distanceToZone,distanceToCentroid,inZone
010286,CUNDERDIN AIRFIELD                      ,-31.6219,117.2217,216.7,6.7435317,9.025,0.0182580326242222,1.5406124420261658,4.3771759334100215,1996-08-29 11:00:00,29.975460316666663,299900.0,31,33.963680053838694,128.477437560753,False
012320,SOUTHERN CROSS AIRFIELD                 ,-31.2353,119.3564,347.4,6.976134,8.444444444444445,0.0224292577451538,1.5487184045205198,4.504455944368126,1996-10-03 11:00:00,29.999935466666667,299832.0,31,22.59995377158486,110.37747594390194,False
