station no.,station name,latitude,longitude,altitude,meanSpeed-100m,meanDuration,highWindFrac,scaleFactor,meanSpeed-10m,startTime,meanRes,Observations,closestZone,distanceToZone,distanceToCentroid,inZone
015590,ALICE SPRINGS AIRPORT                   ,-23.7951,133.889,546.0,5.714463,7.8,0.0098402028351851,1.6065536143588743,3.5569701396042226,1990-08-08 12:00:00,29.83966438333333,450056.0,32,0.0,8.927277973743195,True
015643,TERRITORY GRAPE FARM                    ,-22.4518,133.6377,565.6,6.7526736,8.543859649122806,0.0171415328660021,2.0226570353052957,3.3385163713267936,2000-08-05 09:30:00,29.970831416666663,222105.0,32,35.44579446716831,105.10764343094569,False
