0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0.023355087,0.005639552,0.022679901,0.015850399,0.005185483,0.011871815,0.018415611,0.021602665,0.015839519,0.005867399,0.009134555,0.018691321,0.013866527,0.015971303,0.041671538,0.074390624,0.006148315,0.018415611,0.038216195,0.014624447,0.007422648,0.044837556,0.056546631,0.024477284,0.080835393,0.02754554,0.031241669,0.015850399,0.072350905,0.014882176,0.016897506,0.020460737,0.010195643
11.48277653,6.358349734,7.374150504,8.334224095,7.107797822,8.267061247,7.168731158,9.115935333,6.714285714,6.589211115,7.467591221,18.26614784,5.712819061,8.753558754,15.15673289,9.839102872,5.841763787,7.168731158,7.963971277,8.039322966,8.092870744,10.12878788,12.99749023,8.402932075,8.735009056,8.593778795,7.482809629,8.334224095,9.626843681,7.148064597,7.098575464,7.414513006,6.732251521
